SalePrice,LotFrontage,LotArea,MasVnrArea,BsmtFinSF1,TotalBsmtSF,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,FullBath,HalfBath,TotRmsAbvGrd,Fireplaces,GarageArea,WoodDeckSF,OpenPorchSF,MSZoning,Alley,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,BldgType,HouseStyle,RoofStyle,Exterior1st,Exterior2nd,MasVnrType,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,Heating,HeatingQC,CentralAir,Electrical,KitchenQual,Functional,FireplaceQu,GarageType,GarageFinish,GarageQual,GarageCond,PavedDrive,Fence,MiscFeature,SaleType,SaleCondition,MSSubClass,OverallQual,OverallCond,House_Age,Remod_Age,Garage_Age,Remod_Age_Avg
147000,0.0,10970,0.0,505,940,1026,0,1026,1,1,0,5,0,576,0,0,RL,None,IR1,Low,Inside,Mod,CollgCr,Norm,1Fam,SLvl,Gable,Plywood,HdBoard,None,TA,TA,CBlock,Gd,Gd,Gd,GLQ,LwQ,GasA,TA,Y,SBrkr,TA,Typ,None,Detchd,Unf,TA,Fa,Y,MnPrv,None,WD,Normal,80,6,6,43,43,40.0,43.0
174000,65.0,8125,0.0,0,702,702,779,1481,0,2,1,6,1,343,0,36,RL,None,Reg,Lvl,Inside,Gtl,Gilbert,Norm,1Fam,2Story,Gable,HdBoard,HdBoard,None,TA,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Gd,Y,SBrkr,TA,Typ,TA,Attchd,Fin,TA,TA,Y,None,None,WD,Normal,60,6,5,27,26,27.0,26.5
152000,80.0,10400,189.0,0,1090,1370,0,1370,0,2,0,6,1,479,0,0,RL,None,Reg,Lvl,Inside,Gtl,NWAmes,Norm,1Fam,1Story,Gable,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,Gd,TA,No,Unf,Unf,GasA,TA,Y,SBrkr,TA,Typ,TA,Attchd,RFn,TA,TA,Y,MnPrv,None,WD,Family,20,7,5,45,45,45.0,45.0
131500,75.0,11625,0.0,841,1039,1039,0,1039,1,1,1,6,0,504,0,0,RL,None,Reg,Lvl,Inside,Gtl,Sawyer,Norm,2fmCon,1Story,Hip,Plywood,HdBoard,None,TA,TA,PConc,TA,TA,Mn,BLQ,Unf,GasA,Ex,Y,SBrkr,TA,Typ,None,Attchd,Unf,TA,TA,Y,None,None,WD,Normal,190,5,4,56,56,56.0,56.0
152000,81.0,9672,0.0,338,1040,1097,0,1097,0,2,0,6,0,480,0,0,RL,None,Reg,Lvl,Corner,Gtl,SawyerW,Norm,1Fam,1Story,Hip,HdBoard,Plywood,None,TA,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,None,Attchd,Unf,TA,TA,Y,GdPrv,None,WD,Normal,20,6,5,37,36,35.0,36.5
132500,70.0,7931,0.0,1148,1148,1148,0,1148,1,1,0,6,0,672,0,0,RL,None,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,Hip,BrkFace,Plywood,None,TA,TA,CBlock,TA,TA,No,BLQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,None,Attchd,Unf,TA,TA,Y,GdPrv,None,WD,Normal,20,5,5,62,62,62.0,62.0
250580,72.0,8640,0.0,0,1372,1372,0,1372,0,2,0,6,0,529,0,140,FV,None,Reg,Lvl,Inside,Gtl,Somerst,Norm,1Fam,1Story,Gable,VinylSd,VinylSd,None,Gd,TA,PConc,Ex,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,None,Attchd,Fin,TA,TA,Y,None,None,New,Partial,20,7,5,14,13,13.0,13.5
148500,0.0,8750,76.0,828,1002,1002,0,1002,1,1,0,5,0,902,0,0,RL,None,IR1,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,Gable,MetalSd,MetalSd,BrkFace,TA,TA,CBlock,TA,TA,No,BLQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,None,Detchd,Unf,TA,TA,Y,MnPrv,None,WD,Normal,20,5,6,51,51,48.0,51.0
248900,67.0,10656,274.0,0,1638,1646,0,1646,0,2,0,6,1,870,192,80,RL,None,IR1,HLS,Inside,Gtl,Timber,Norm,1Fam,1Story,Gable,VinylSd,VinylSd,Stone,Gd,TA,PConc,Gd,TA,Av,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,RFn,TA,TA,Y,None,None,New,Partial,20,8,5,15,14,14.0,14.5
129000,85.0,6970,0.0,932,1040,1120,0,1120,1,1,1,5,0,544,168,0,RL,None,Reg,Lvl,Corner,Gtl,Sawyer,Feedr,1Fam,1Story,Gable,VinylSd,VinylSd,None,TA,TA,CBlock,TA,TA,No,ALQ,Unf,GasA,TA,Y,SBrkr,Fa,Typ,None,Attchd,RFn,TA,TA,Y,None,Shed,WD,Normal,20,4,5,60,60,60.0,60.0
169000,0.0,14762,0.0,0,0,1547,720,2320,0,2,0,7,1,672,120,144,RL,None,IR2,Lvl,Corner,Gtl,Gilbert,Feedr,1Fam,2Story,Gable,Plywood,Plywood,None,TA,TA,Slab,None,None,None,None,None,GasA,Gd,Y,SBrkr,TA,Typ,TA,Attchd,Unf,TA,TA,P,None,None,WD,Normal,60,5,6,73,71,42.0,72.0
236000,80.0,9938,246.0,750,1050,1062,887,1949,1,2,1,8,1,574,156,90,RL,None,Reg,Lvl,Inside,Gtl,SawyerW,Norm,1Fam,2Story,Gable,MetalSd,MetalSd,BrkFace,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,TA,Attchd,Fin,TA,TA,Y,GdPrv,None,WD,Normal,60,7,5,28,27,28.0,27.5
109500,60.0,6600,0.0,0,894,894,0,894,0,1,0,5,0,308,0,0,RL,None,Reg,Lvl,Inside,Gtl,NAmes,PosN,1Fam,1Story,Hip,MetalSd,MetalSd,None,TA,TA,CBlock,TA,TA,No,Unf,Unf,GasA,Gd,N,SBrkr,TA,Typ,None,Detchd,Unf,TA,TA,Y,None,None,WD,Normal,20,5,5,59,59,59.0,59.0
200500,70.0,8750,116.0,505,804,804,878,1682,0,2,1,7,0,523,0,77,RL,None,Reg,Lvl,Inside,Gtl,CollgCr,Norm,1Fam,2Story,Gable,VinylSd,VinylSd,BrkFace,TA,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,None,Attchd,RFn,TA,TA,Y,None,None,WD,Normal,60,6,5,23,23,23.0,23.0
116000,74.0,8892,0.0,0,105,910,0,910,0,1,0,5,0,414,196,0,RL,None,Reg,Lvl,Corner,Gtl,NAmes,Norm,1Fam,1Story,Gable,WdShing,Wd Shng,None,Gd,TA,Stone,TA,TA,Av,Unf,Unf,GasA,Gd,Y,SBrkr,Gd,Typ,None,Attchd,Unf,TA,TA,Y,GdWo,None,WD,Normal,20,5,7,68,25,68.0,46.5
66500,52.0,5720,0.0,0,676,676,455,1131,0,1,1,5,0,200,26,0,RM,None,Reg,Lvl,Inside,Gtl,OldTown,Artery,1Fam,1.5Fin,Gable,Wd Sdng,Wd Sdng,None,TA,TA,CBlock,TA,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,TA,Typ,None,Detchd,Unf,TA,TA,Y,None,None,WD,Abnorml,50,5,6,80,71,80.0,75.5
132250,94.0,25286,0.0,633,1064,1040,0,1040,1,1,0,5,0,648,0,0,RL,None,Reg,HLS,Inside,Mod,Mitchel,Norm,1Fam,1Story,Gable,HdBoard,Plywood,None,TA,TA,PConc,TA,TA,Gd,ALQ,Unf,GasA,Gd,Y,SBrkr,TA,Typ,None,Attchd,Unf,TA,TA,Y,None,None,WD,Normal,20,4,5,58,58,58.0,58.0
350000,74.0,8834,216.0,1170,1462,1462,762,2224,1,2,1,10,1,738,184,0,RL,None,Reg,Lvl,Inside,Gtl,NridgHt,Norm,1Fam,2Story,Hip,VinylSd,VinylSd,Stone,Gd,TA,PConc,Ex,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Ex,Typ,Gd,Attchd,Fin,TA,TA,Y,None,None,WD,Normal,60,9,5,17,16,17.0,16.5
148000,88.0,11782,0.0,899,1109,1155,0,1155,1,1,0,6,0,576,192,0,RL,None,IR1,Lvl,Inside,Gtl,Sawyer,Norm,1Fam,SFoyer,Gable,HdBoard,HdBoard,None,TA,TA,CBlock,TA,TA,Av,ALQ,Unf,GasA,TA,Y,SBrkr,Gd,Min2,None,Detchd,Unf,TA,TA,Y,MnPrv,Shed,WD,Normal,85,5,7,60,26,34.0,43.0
136500,0.0,7000,90.0,646,864,864,0,864,1,1,0,6,0,336,0,0,RL,None,IR1,Lvl,CulDSac,Gtl,CollgCr,Norm,1Fam,1Story,Gable,VinylSd,VinylSd,BrkFace,Gd,Gd,CBlock,TA,TA,No,ALQ,Unf,GasA,Ex,Y,SBrkr,TA,Typ,None,Attchd,Unf,TA,TA,Y,GdWo,None,WD,Normal,20,5,8,43,16,43.0,29.5
157000,60.0,7024,0.0,980,1090,1090,0,1090,1,1,1,5,0,450,0,49,RL,None,Reg,Lvl,Inside,Gtl,Edwards,Norm,1Fam,1Story,Gable,VinylSd,VinylSd,None,TA,TA,PConc,Ex,Gd,No,ALQ,Unf,GasA,Gd,Y,SBrkr,TA,Typ,None,Attchd,Fin,TA,TA,Y,None,None,WD,Normal,20,5,5,16,15,16.0,15.5
187500,44.0,13758,117.0,902,1156,1187,530,1717,0,2,1,7,1,400,168,36,RL,None,IR1,Lvl,CulDSac,Gtl,Timber,Norm,1Fam,1.5Fin,Gable,HdBoard,HdBoard,BrkFace,Gd,Gd,CBlock,Gd,TA,Mn,LwQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,TA,Attchd,RFn,TA,TA,Y,None,None,WD,Normal,50,7,5,31,30,31.0,30.5
178000,0.0,9636,0.0,0,808,808,785,1593,0,2,1,7,1,389,342,40,RL,None,IR1,Lvl,Corner,Gtl,Gilbert,Norm,1Fam,2Story,Gable,VinylSd,VinylSd,None,TA,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Gd,Y,SBrkr,TA,Typ,TA,BuiltIn,RFn,TA,TA,Y,MnPrv,None,WD,Normal,60,6,5,29,28,28.0,28.5
100000,65.0,7150,60.0,432,892,892,0,892,0,1,0,5,0,288,0,0,RL,None,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,Gable,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,No,BLQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,None,Attchd,RFn,TA,TA,Y,GdWo,None,WD,Normal,20,5,5,54,54,54.0,54.0
328900,50.0,5119,60.0,1238,1698,1709,0,1709,1,2,0,5,1,506,97,65,FV,None,IR1,Lvl,CulDSac,Gtl,Somerst,Norm,TwnhsE,1Story,Gable,MetalSd,MetalSd,BrkFace,Gd,TA,PConc,Ex,TA,Av,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,TA,Attchd,Fin,TA,TA,Y,None,None,CWD,Abnorml,120,9,5,22,21,22.0,21.5
145000,70.0,8393,122.0,528,1626,1712,0,1712,0,2,0,8,0,588,272,54,RL,None,Reg,Lvl,Corner,Gtl,NAmes,Norm,Duplex,1Story,Gable,MetalSd,MetalSd,BrkFace,TA,TA,CBlock,TA,TA,No,LwQ,Unf,GasA,Ex,Y,SBrkr,TA,Typ,None,Attchd,Fin,TA,TA,Y,None,None,WD,Family,90,5,5,62,16,16.0,39.0
172500,70.0,11184,92.0,226,918,918,765,1683,0,2,1,7,1,440,243,0,RL,None,Reg,Lvl,Inside,Gtl,Sawyer,Norm,1Fam,2Story,Hip,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,No,LwQ,Rec,GasA,Gd,Y,SBrkr,TA,Typ,TA,Attchd,RFn,TA,TA,Y,None,None,WD,Normal,60,6,5,43,43,43.0,43.0
154500,70.0,8414,0.0,663,1059,1068,0,1068,0,1,0,6,0,264,192,0,RL,None,Reg,Lvl,Inside,Gtl,Sawyer,Norm,1Fam,1Story,Hip,HdBoard,HdBoard,None,TA,TA,CBlock,TA,TA,No,GLQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,None,Attchd,RFn,TA,TA,Y,MnPrv,None,WD,Normal,20,6,8,58,18,58.0,38.0
118858,64.0,7018,0.0,0,0,1535,0,1535,0,2,0,8,0,400,0,0,RL,None,Reg,Bnk,Inside,Gtl,SawyerW,Norm,Duplex,1Story,Gable,Plywood,Plywood,None,TA,TA,Slab,None,None,None,None,None,GasA,TA,Y,SBrkr,TA,Typ,None,Attchd,Unf,TA,TA,Y,None,None,WD,Alloca,90,5,5,42,42,42.0,42.0
140000,71.0,7056,415.0,400,780,983,813,1796,1,1,1,8,1,483,0,50,RL,None,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,2Story,Hip,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,No,BLQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,TA,Attchd,RFn,TA,TA,Y,None,None,WD,Normal,60,6,5,58,58,58.0,58.0
106500,50.0,8765,0.0,285,951,951,0,951,0,1,0,6,0,327,0,28,RM,Grvl,Reg,Lvl,Inside,Gtl,IDOTRR,Norm,1Fam,1Story,Gable,Wd Sdng,Wd Sdng,None,TA,TA,BrkTil,TA,TA,No,ALQ,Unf,GasA,Ex,N,SBrkr,TA,Typ,None,Detchd,Unf,TA,TA,Y,None,None,WD,Abnorml,30,4,6,85,71,85.0,78.0
135000,65.0,6993,0.0,465,912,1236,0,1236,0,1,0,6,1,288,0,0,RL,None,Reg,Lvl,Inside,Gtl,Sawyer,Feedr,1Fam,1Story,Gable,HdBoard,Plywood,None,TA,TA,CBlock,TA,TA,No,BLQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,TA,Attchd,Unf,TA,TA,Y,None,None,WD,Normal,20,5,7,60,27,60.0,43.5
110000,0.0,7340,0.0,322,858,858,0,858,0,1,0,4,0,684,0,0,RL,None,IR1,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,Gable,HdBoard,HdBoard,None,TA,TA,CBlock,TA,TA,No,ALQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,None,Detchd,Unf,TA,TA,Y,None,None,WD,Normal,20,4,6,50,50,42.0,50.0
153000,64.0,8712,0.0,860,992,1306,0,1306,1,1,0,5,0,756,0,0,RL,None,IR1,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,Hip,MetalSd,MetalSd,None,TA,Gd,CBlock,TA,TA,Mn,BLQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,None,Detchd,Unf,TA,TA,Y,None,None,WD,Normal,20,5,7,64,21,53.0,42.5
180000,63.0,7875,0.0,0,783,807,702,1509,0,2,1,8,1,393,0,75,RL,None,Reg,Lvl,Inside,Gtl,Gilbert,Norm,1Fam,2Story,Gable,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,Fin,TA,TA,Y,None,None,WD,Normal,60,7,5,18,18,18.0,18.0
240000,50.0,14859,27.0,0,1670,1670,0,1670,0,2,0,7,1,690,144,60,RL,None,IR1,HLS,CulDSac,Gtl,Gilbert,Norm,1Fam,1Story,Hip,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,RFn,TA,TA,Y,None,None,New,Partial,20,7,5,15,15,15.0,15.0
125500,0.0,6173,75.0,599,876,902,0,902,0,1,0,6,0,288,0,0,RL,None,IR1,Lvl,Inside,Gtl,Sawyer,Norm,1Fam,1Story,Gable,HdBoard,Wd Sdng,BrkFace,TA,TA,CBlock,TA,TA,No,GLQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,None,Attchd,Unf,TA,TA,Y,MnPrv,None,WD,Normal,20,5,6,54,54,54.0,54.0
128000,80.0,9920,110.0,354,1056,1063,0,1063,1,1,0,6,0,280,0,0,RL,None,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,Gable,HdBoard,HdBoard,Stone,TA,TA,CBlock,TA,TA,No,Rec,LwQ,GasA,TA,Y,SBrkr,TA,Typ,None,Attchd,RFn,TA,TA,Y,MnPrv,None,WD,Normal,20,5,5,67,67,67.0,67.0
255000,116.0,13501,208.0,63,1623,1636,0,1636,1,2,0,8,1,865,0,60,RL,None,IR1,Lvl,Corner,Gtl,Somerst,Norm,1Fam,1Story,Gable,VinylSd,VinylSd,Stone,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,RFn,TA,TA,Y,None,None,WD,Normal,20,8,5,15,15,15.0,15.0
131000,0.0,8885,0.0,301,864,902,0,902,1,1,0,5,0,484,164,0,RL,None,IR1,Low,Inside,Mod,Mitchel,Norm,1Fam,1Story,Gable,HdBoard,HdBoard,None,TA,TA,CBlock,Gd,TA,Av,BLQ,ALQ,GasA,TA,Y,SBrkr,TA,Typ,None,Attchd,Unf,TA,TA,Y,MnPrv,None,WD,Normal,20,5,5,38,38,38.0,38.0
174000,149.0,12589,0.0,0,742,742,742,1484,0,2,1,8,1,390,36,24,RL,None,IR2,Lvl,Inside,Gtl,Gilbert,Norm,1Fam,2Story,Gable,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,Fin,TA,TA,Y,None,None,WD,Normal,60,6,5,16,16,16.0,16.0
143500,0.0,9286,0.0,196,1268,1268,0,1268,0,1,1,5,0,252,173,0,RL,None,IR1,Lvl,CulDSac,Mod,CollgCr,Norm,1Fam,1Story,Gable,HdBoard,Plywood,None,TA,TA,CBlock,Gd,Gd,Av,ALQ,Unf,GasA,TA,Y,SBrkr,Gd,Typ,None,Detchd,Unf,TA,TA,Y,None,None,WD,Normal,20,5,7,44,32,43.0,38.0
88000,51.0,6120,0.0,489,768,1015,0,1015,0,1,0,6,0,450,0,0,RM,None,Reg,Lvl,Inside,Gtl,BrkSide,Norm,1Fam,1Story,Gable,MetalSd,MetalSd,None,TA,TA,BrkTil,TA,TA,No,Rec,Unf,GasA,TA,N,SBrkr,TA,Min1,None,Detchd,Unf,TA,TA,Y,MnPrv,Shed,WD,Abnorml,30,5,7,96,71,96.0,83.5
145000,82.0,6270,0.0,284,1001,1001,1001,2002,0,2,0,8,0,871,0,0,RH,None,Reg,HLS,Inside,Gtl,Crawfor,Norm,Duplex,2Story,Gable,MetalSd,MetalSd,None,TA,TA,CBlock,TA,TA,No,BLQ,Unf,GasA,TA,N,FuseA,TA,Typ,None,2Types,Unf,TA,TA,Y,None,None,WD,Normal,90,5,6,72,71,72.0,71.5
75000,21.0,2001,80.0,0,546,546,546,1092,0,1,1,6,0,286,0,0,RM,None,Reg,Lvl,Inside,Gtl,MeadowV,Norm,Twnhs,2Story,Gable,CemntBd,CmentBd,BrkFace,TA,TA,CBlock,TA,TA,No,Unf,Unf,GasA,Fa,Y,SBrkr,TA,Typ,None,Attchd,Unf,TA,TA,Y,None,None,WD,Normal,160,4,5,51,51,51.0,51.0
35311,50.0,9000,0.0,50,480,480,0,480,1,0,0,4,0,308,0,0,C (all),None,Reg,Lvl,Inside,Gtl,IDOTRR,Norm,1Fam,1Story,Gable,AsbShng,AsbShng,None,TA,TA,CBlock,TA,TA,Av,BLQ,Unf,GasA,TA,N,FuseA,TA,Typ,None,Detchd,Unf,TA,TA,Y,None,None,WD,Abnorml,20,2,3,72,71,63.0,71.5
135000,0.0,17140,0.0,1059,1134,1229,0,1229,0,1,0,6,0,284,0,0,RL,None,Reg,Lvl,Inside,Gtl,Edwards,Norm,1Fam,1Story,Gable,VinylSd,VinylSd,None,TA,TA,CBlock,TA,TA,No,ALQ,Unf,GasA,Ex,Y,FuseA,TA,Typ,None,Attchd,RFn,TA,TA,Y,None,None,WD,Normal,20,4,6,65,65,65.0,65.0
201000,70.0,8462,105.0,814,928,936,785,1721,0,2,1,7,0,471,300,87,RL,None,IR1,Lvl,Inside,Gtl,SawyerW,Norm,1Fam,2Story,Gable,HdBoard,HdBoard,BrkFace,Gd,Gd,PConc,Gd,Gd,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,None,Attchd,RFn,TA,TA,Y,None,None,WD,Normal,60,6,5,27,27,27.0,27.0
145900,67.0,8777,0.0,1084,1272,1272,928,2200,2,2,2,9,0,0,0,70,RL,None,Reg,Lvl,Inside,Gtl,Edwards,Feedr,Duplex,1.5Fin,Gable,MetalSd,MetalSd,None,TA,TA,CBlock,TA,TA,No,ALQ,Unf,GasA,Gd,Y,SBrkr,TA,Typ,None,None,None,None,None,N,GdPrv,None,WD,Normal,90,5,7,121,18,0.0,69.5
169990,65.0,10237,0.0,28,1316,1316,0,1316,0,2,0,6,1,397,100,0,RL,None,Reg,Lvl,Inside,Gtl,Gilbert,RRAn,1Fam,1Story,Gable,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,Fin,TA,TA,Y,None,None,New,Partial,20,6,5,16,15,16.0,15.5
175000,0.0,15611,0.0,767,1126,1126,0,1126,0,2,0,6,0,540,180,0,RL,None,IR1,Lvl,Corner,Gtl,NWAmes,Norm,1Fam,1Story,Gable,VinylSd,VinylSd,None,TA,TA,PConc,Gd,TA,Av,ALQ,LwQ,GasA,TA,Y,SBrkr,Ex,Typ,None,Attchd,RFn,TA,TA,Y,None,None,WD,Abnorml,20,5,6,44,44,44.0,44.0
285000,93.0,11999,340.0,0,1181,1234,1140,2374,0,2,1,10,1,656,104,100,RL,None,Reg,Lvl,Inside,Gtl,NridgHt,Norm,1Fam,2Story,Hip,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,Ex,Typ,Gd,BuiltIn,Fin,TA,TA,Y,None,None,WD,Normal,60,8,5,18,17,18.0,17.5
176000,0.0,9900,342.0,552,832,1098,880,1978,0,2,1,9,1,486,0,43,RL,None,Reg,Lvl,Inside,Gtl,NWAmes,Feedr,1Fam,2Story,Gable,MetalSd,MetalSd,BrkFace,TA,TA,CBlock,TA,TA,No,BLQ,Unf,GasA,Gd,Y,SBrkr,TA,Typ,Gd,Attchd,RFn,TA,TA,Y,GdPrv,None,WD,Normal,60,7,5,53,53,53.0,53.0
236500,0.0,11838,0.0,0,1753,1788,0,1788,0,2,0,7,1,522,202,151,RL,None,Reg,Lvl,Inside,Gtl,CollgCr,Norm,1Fam,1Story,Hip,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,Av,Unf,Unf,GasA,Ex,Y,SBrkr,Ex,Typ,TA,Attchd,RFn,TA,TA,Y,None,None,WD,Normal,20,8,5,20,20,20.0,20.0
222000,0.0,13006,285.0,0,964,993,1243,2236,0,2,1,8,1,642,0,0,RL,None,IR1,Lvl,Corner,Gtl,Gilbert,Norm,1Fam,2Story,Gable,HdBoard,HdBoard,BrkFace,TA,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Gd,Y,SBrkr,Gd,Typ,TA,BuiltIn,Fin,TA,TA,Y,None,None,WD,Normal,60,7,5,24,24,24.0,24.0
201000,73.0,8925,0.0,16,1466,1466,0,1466,0,2,0,7,0,610,100,18,RL,None,IR1,HLS,Inside,Gtl,Timber,Norm,1Fam,1Story,Gable,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,None,Attchd,Fin,TA,TA,Y,None,None,WD,Normal,20,8,5,14,14,14.0,14.0
117500,70.0,9100,0.0,338,925,925,0,925,0,1,0,5,0,429,0,0,RL,None,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,Gable,VinylSd,VinylSd,None,TA,TA,CBlock,TA,TA,No,BLQ,Rec,GasA,Ex,Y,SBrkr,TA,Typ,None,Detchd,Unf,TA,TA,Y,GdWo,None,WD,Normal,20,5,6,56,56,56.0,56.0
190000,63.0,8487,210.0,20,1500,1500,0,1500,0,2,0,6,0,570,192,36,RL,None,Reg,Lvl,FR2,Gtl,CollgCr,Norm,1Fam,1Story,Gable,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,None,Attchd,RFn,TA,TA,Y,None,None,WD,Normal,20,7,5,17,17,17.0,17.0
79900,52.0,5825,108.0,0,600,747,0,747,0,1,0,5,0,528,0,0,RL,None,IR1,Lvl,Inside,Gtl,BrkSide,Norm,1Fam,1Story,Gable,MetalSd,MetalSd,BrkFace,TA,Gd,PConc,Fa,TA,Mn,Unf,Unf,GasA,Gd,Y,SBrkr,TA,Typ,None,Detchd,Unf,TA,TA,Y,None,None,WD,Normal,30,4,5,95,68,68.0,81.5
184900,67.0,10083,0.0,833,1176,1200,0,1200,1,2,0,5,0,555,0,41,RL,None,Reg,Lvl,Inside,Gtl,SawyerW,Norm,1Fam,1Story,Gable,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,None,Attchd,RFn,TA,TA,Y,None,None,WD,Normal,20,7,5,18,18,18.0,18.0
253000,75.0,9675,0.0,341,1113,1113,858,1971,0,2,1,8,1,689,0,48,RL,None,Reg,Lvl,Inside,Gtl,Somerst,Norm,1Fam,2Story,Gable,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,Mn,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,RFn,TA,TA,Y,None,None,WD,Normal,60,7,5,16,16,16.0,16.0
239799,73.0,8760,0.0,464,1391,1391,571,1962,0,2,1,7,0,868,0,90,RL,None,Reg,Lvl,Inside,Gtl,CollgCr,Norm,1Fam,2Story,Gable,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,Gd,Mn,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,None,Attchd,RFn,TA,TA,Y,None,None,New,Partial,60,7,5,15,15,15.0,15.0
150900,55.0,12640,0.0,936,1728,1728,0,1728,0,2,0,8,0,574,40,0,RL,None,IR1,Lvl,Inside,Gtl,Mitchel,Norm,Duplex,1Story,Gable,Plywood,Plywood,None,TA,TA,CBlock,TA,TA,Gd,Rec,LwQ,GasA,TA,Y,SBrkr,TA,Typ,None,Attchd,Unf,TA,TA,Y,None,None,WD,Normal,90,6,5,45,45,45.0,45.0
150000,42.0,7711,0.0,1440,1440,1440,0,1440,2,2,0,8,0,0,321,0,RL,None,IR1,Lvl,Inside,Gtl,Edwards,Norm,Duplex,1Story,Gable,MetalSd,MetalSd,None,TA,TA,PConc,Gd,TA,Gd,GLQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,None,None,None,None,None,N,None,None,Oth,Abnorml,90,4,3,44,44,0.0,44.0
143000,100.0,25000,0.0,0,1632,1632,0,1632,0,2,0,8,0,576,0,0,RL,None,Reg,Low,Inside,Gtl,Mitchel,Norm,Duplex,1Story,Gable,HdBoard,Plywood,None,TA,TA,CBlock,TA,TA,Av,Unf,Unf,GasA,TA,Y,SBrkr,TA,Typ,None,Attchd,Unf,TA,TA,P,None,None,WD,Normal,90,5,4,54,54,54.0,54.0
