LotFrontage,LotArea,MasVnrArea,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,SalePrice,MSZoning,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,Heating,HeatingQC,CentralAir,Electrical,KitchenQual,Functional,FireplaceQu,GarageType,GarageFinish,GarageQual,GarageCond,PavedDrive,PoolQC,Fence,MiscFeature,SaleType,SaleCondition,MSSubClass,OverallQual,OverallCond,Age_of_sale,House_Age,Remod_Age,Garage_Age
48.0,12137,442.0,0,0,1649,1649,1661,0,0,1661,0,0,2,0,3,1,6,0,2,598,0,34,0,0,0,0,0,224900,RL,Pave,None,IR2,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,TA,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,None,Attchd,RFn,TA,TA,Y,None,None,None,WD,Normal,20,7,5,4121,23,0,23.0
0.0,11425,0.0,486,0,522,1008,1008,0,0,1008,0,0,1,0,2,1,4,1,1,275,0,0,120,0,0,0,0,137000,RL,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,BrkFace,BrkFace,None,TA,TA,CBlock,TA,TA,No,BLQ,Unf,GasA,Gd,Y,SBrkr,TA,Typ,Gd,Attchd,RFn,TA,TA,Y,None,None,None,WD,Normal,20,5,6,5521,67,0,67.0
0.0,13265,148.0,1218,0,350,1568,1689,0,0,1689,1,0,2,0,3,1,7,2,3,857,150,59,0,0,0,0,0,271000,RL,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,1Story,Hip,CompShg,CemntBd,CmentBd,BrkFace,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,RFn,TA,TA,Y,None,None,None,WD,Normal,20,8,5,4790,19,0,19.0
80.0,8816,80.0,504,0,506,1010,1052,0,0,1052,1,0,1,0,3,1,6,0,2,440,0,0,0,0,0,0,0,155000,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,SLvl,Gable,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,Av,GLQ,Unf,GasA,Gd,Y,SBrkr,TA,Typ,None,Attchd,Unf,TA,TA,Y,None,MnPrv,None,WD,Normal,80,6,7,4090,50,0,50.0
44.0,6371,128.0,733,0,625,1358,1358,0,0,1358,1,0,2,0,2,1,6,1,2,484,192,35,0,0,0,0,0,224000,RL,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,Gable,CompShg,VinylSd,VinylSd,Stone,Gd,TA,PConc,Gd,TA,Mn,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,RFn,TA,TA,Y,None,None,None,New,Partial,120,7,5,4090,12,11,11.0
72.0,7226,0.0,0,0,798,798,798,842,0,1640,0,0,2,1,3,1,6,0,2,595,0,45,0,0,0,0,0,183000,RL,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,None,Attchd,RFn,TA,TA,Y,None,None,None,WD,Normal,60,7,5,4820,18,0,18.0
60.0,6000,0.0,0,0,936,936,936,0,0,936,0,0,1,0,2,1,4,0,2,576,0,32,112,0,0,0,0,93000,RM,Pave,Pave,Reg,Bnk,AllPub,Inside,Mod,OldTown,Norm,Norm,2fmCon,1Story,Gable,CompShg,MetalSd,MetalSd,None,Fa,TA,CBlock,Fa,TA,No,Unf,Unf,GasA,TA,N,SBrkr,TA,Min2,None,Detchd,Unf,TA,TA,Y,None,None,None,WD,Normal,20,4,4,4575,68,0,47.0
0.0,12394,0.0,0,0,847,847,847,886,0,1733,0,0,2,1,3,1,7,1,2,433,100,48,0,0,0,0,0,225000,RL,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,Gd,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,BuiltIn,Fin,TA,TA,Y,None,None,None,WD,Family,60,7,5,5064,18,0,18.0
60.0,9900,0.0,0,0,778,778,944,545,0,1489,0,0,2,0,3,1,7,1,1,240,335,0,0,0,0,0,0,139500,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,VinylSd,VinylSd,None,TA,TA,BrkTil,TA,TA,No,Unf,Unf,GasA,TA,Y,SBrkr,TA,Typ,Gd,Detchd,Unf,TA,TA,Y,None,GdWo,None,WD,Normal,50,6,7,4425,81,71,81.0
81.0,11216,0.0,0,0,1489,1489,1489,0,0,1489,0,0,2,0,3,1,7,1,2,776,0,140,0,0,0,0,0,232600,FV,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,Gd,No,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,RFn,TA,TA,Y,None,None,None,New,Partial,20,8,5,5551,15,0,15.0
50.0,6130,0.0,784,0,0,784,784,0,0,784,1,0,1,0,2,1,5,0,0,0,0,0,116,0,0,0,0,109500,RM,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Unf,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,BrkTil,TA,TA,No,ALQ,Unf,GasA,Gd,Y,SBrkr,Gd,Typ,None,None,None,None,None,Y,None,None,None,WD,Normal,45,5,6,4851,97,71,0.0
65.0,8529,0.0,20,0,1434,1454,1434,0,0,1434,0,0,2,0,3,1,6,1,2,527,290,39,0,0,0,0,0,189000,RL,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,TA,Attchd,RFn,TA,TA,Y,None,None,None,WD,Normal,20,7,5,4516,20,0,20.0
24.0,2544,0.0,0,0,600,600,520,623,80,1223,0,0,2,1,2,1,4,0,2,480,0,166,0,0,0,0,0,147400,FV,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,Gable,CompShg,MetalSd,MetalSd,None,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,None,Detchd,RFn,TA,TA,Y,None,None,None,WD,Normal,160,7,5,5521,16,0,16.0
30.0,3180,0.0,0,0,600,600,520,600,80,1200,0,0,2,1,2,1,4,0,2,480,0,166,0,0,0,0,0,151000,FV,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,None,Detchd,RFn,TA,TA,Y,None,None,None,WD,Normal,160,7,5,5551,16,0,16.0
44.0,9548,223.0,483,0,458,941,941,888,0,1829,1,0,2,1,3,1,7,1,2,613,192,39,0,0,0,0,0,237000,RL,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,TA,Attchd,RFn,TA,TA,Y,None,None,None,WD,Normal,60,7,6,4241,18,0,18.0
100.0,10004,180.0,196,345,975,1516,1516,0,0,1516,0,0,1,1,3,1,6,0,2,472,0,0,0,0,152,0,0,167000,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,Plywood,BrkFace,TA,TA,CBlock,TA,TA,No,Rec,BLQ,GasA,TA,Y,SBrkr,TA,Typ,None,Attchd,RFn,TA,TA,Y,None,None,None,WD,Normal,20,6,6,4575,57,0,57.0
75.0,7875,136.0,572,0,572,1144,1144,0,0,1144,1,0,1,0,3,1,6,0,2,456,0,0,0,0,0,0,0,139950,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,TA,TA,CBlock,TA,TA,No,Rec,Unf,GasA,Gd,Y,SBrkr,TA,Typ,None,Attchd,Unf,TA,TA,Y,None,GdWo,None,WD,Normal,20,5,6,4728,60,0,60.0
60.0,9600,0.0,442,0,625,1067,1067,0,0,1067,0,0,2,0,2,1,4,0,2,436,290,0,0,0,0,0,0,128000,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,HdBoard,None,TA,TA,CBlock,Gd,TA,No,BLQ,Unf,GasA,TA,Y,SBrkr,Gd,Min2,None,Attchd,Unf,TA,TA,Y,None,None,None,WD,Normal,20,4,7,4210,71,26,25.0
21.0,1680,158.0,330,0,153,483,483,504,0,987,1,0,1,1,2,1,5,0,1,264,0,0,0,0,0,0,0,100000,RM,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,Gable,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,No,BLQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,None,Detchd,Unf,TA,TA,Y,None,None,None,WD,Normal,160,6,5,4667,48,0,48.0
75.0,9525,0.0,0,0,1099,1099,1099,0,0,1099,0,0,1,1,3,1,6,0,1,352,278,0,0,0,0,0,0,144000,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,TA,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,None,Attchd,Unf,TA,TA,Y,None,None,None,WD,Normal,20,5,6,4820,26,15,22.0
70.0,11767,0.0,352,0,416,768,768,432,0,1200,0,0,1,0,3,1,6,0,1,240,0,0,0,0,0,0,0,130500,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,CBlock,TA,TA,No,BLQ,Unf,GasA,Ex,Y,SBrkr,TA,Typ,None,Detchd,Unf,TA,TA,Y,None,None,None,WD,Normal,50,5,6,4851,75,26,75.0
60.0,10440,0.0,0,0,650,650,958,581,0,1539,0,0,2,0,3,1,8,1,2,686,70,78,68,0,0,0,0,157500,RM,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,PConc,TA,TA,No,Unf,Unf,GasA,Gd,Y,SBrkr,Gd,Typ,Po,Detchd,Unf,Gd,TA,P,None,None,None,WD,Normal,70,5,8,4820,117,19,38.0
80.0,8000,0.0,0,0,1800,1800,1800,0,0,1800,0,0,2,0,6,2,10,0,0,0,0,0,0,0,0,0,0,141000,RL,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Artery,Norm,Duplex,1Story,Gable,CompShg,BrkFace,BrkFace,None,TA,TA,CBlock,TA,TA,No,Unf,Unf,GasA,Ex,N,SBrkr,TA,Typ,None,None,None,None,None,Y,None,None,None,WD,Normal,90,5,4,5156,60,0,0.0
100.0,12665,0.0,0,0,876,876,876,540,0,1416,0,0,1,1,4,1,7,1,3,720,418,0,194,0,0,0,0,153900,RM,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,BrkTil,TA,TA,Mn,Unf,Unf,GasA,Gd,Y,SBrkr,TA,Typ,Gd,Detchd,Unf,TA,TA,Y,None,None,None,WD,Normal,50,5,8,4820,106,71,72.0
0.0,16647,0.0,1390,0,0,1390,1701,0,0,1701,1,0,2,0,3,1,6,2,2,611,0,0,0,0,0,0,0,171000,RL,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,RRAe,Norm,1Fam,SFoyer,Gable,CompShg,HdBoard,HdBoard,None,TA,TA,CBlock,Gd,TA,Gd,ALQ,Unf,GasA,TA,Y,SBrkr,TA,Min2,TA,Basment,Fin,TA,TA,Y,None,None,None,WD,Normal,85,5,5,5337,46,40,46.0
75.0,9317,137.0,513,0,227,740,1006,769,0,1775,1,0,2,1,3,1,7,1,2,425,234,72,192,0,0,0,0,213000,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,Gable,CompShg,HdBoard,HdBoard,BrkFace,Gd,TA,PConc,Gd,TA,No,ALQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,TA,Attchd,Unf,TA,TA,Y,None,None,None,WD,Normal,60,7,5,4425,28,0,28.0
36.0,15523,0.0,460,0,404,864,864,0,0,864,1,0,1,0,3,1,5,1,1,338,0,0,0,0,0,0,0,133500,RL,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,Plywood,None,TA,TA,CBlock,TA,TA,Av,BLQ,Unf,GasA,Ex,Y,SBrkr,TA,Typ,Fa,Attchd,Unf,TA,TA,Y,None,None,None,WD,Normal,20,5,6,4394,49,0,49.0
80.0,9600,360.0,0,0,528,528,1094,761,0,1855,0,0,2,1,3,1,7,1,2,512,113,100,0,0,0,0,0,187000,RL,Pave,None,Reg,Lvl,AllPub,FR2,Gtl,Veenker,Feedr,Norm,1Fam,SLvl,Hip,CompShg,Plywood,Plywood,BrkFace,Gd,Gd,CBlock,TA,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,TA,Typ,TA,Attchd,RFn,TA,TA,Y,None,None,None,WD,Normal,80,6,7,5125,45,27,45.0
36.0,4435,170.0,659,0,189,848,848,0,0,848,1,0,1,0,1,1,3,0,2,420,140,0,0,0,0,0,0,131500,RM,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,None,Attchd,Fin,TA,TA,Y,None,None,None,WD,Normal,120,6,5,5033,18,0,18.0
0.0,3196,40.0,0,0,1273,1273,1456,0,0,1456,0,0,2,0,2,1,7,1,2,400,143,20,0,0,0,0,0,215000,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Gd,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,TA,Attchd,Fin,TA,TA,Y,None,None,None,WD,Normal,120,8,5,5582,18,0,18.0
53.0,7128,0.0,364,0,554,918,918,728,0,1646,0,0,2,0,4,1,7,2,1,240,0,0,0,0,126,0,0,164000,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2.5Unf,Gable,CompShg,MetalSd,MetalSd,None,TA,Gd,CBlock,TA,TA,No,Rec,Unf,GasA,Gd,Y,SBrkr,TA,Typ,Gd,Detchd,Unf,TA,TA,Y,None,MnPrv,None,WD,Normal,75,7,5,5125,80,71,80.0
0.0,12095,115.0,564,0,563,1127,1445,0,0,1445,0,0,1,1,3,1,7,1,2,645,180,0,0,0,0,0,0,158000,RL,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,SLvl,Gable,CompShg,MetalSd,HdBoard,BrkFace,TA,Gd,CBlock,TA,TA,Gd,Rec,Unf,GasA,TA,Y,SBrkr,TA,Typ,Fa,Attchd,RFn,TA,TA,Y,None,MnPrv,None,WD,Normal,80,6,6,4394,57,0,57.0
0.0,6897,0.0,659,0,381,1040,1040,0,0,1040,1,0,1,1,3,1,6,0,1,260,0,104,0,0,0,0,0,127000,RL,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,None,TA,Gd,CBlock,TA,TA,No,ALQ,Unf,GasA,Ex,Y,SBrkr,TA,Typ,None,Detchd,Unf,TA,TA,Y,None,None,None,WD,Normal,20,5,8,4151,59,11,59.0
0.0,10970,0.0,505,435,0,940,1026,0,0,1026,1,0,1,0,3,1,5,0,2,576,0,0,34,0,0,0,0,147000,RL,Pave,None,IR1,Low,AllPub,Inside,Mod,CollgCr,Norm,Norm,1Fam,SLvl,Gable,CompShg,Plywood,HdBoard,None,TA,TA,CBlock,Gd,Gd,Gd,GLQ,LwQ,GasA,TA,Y,SBrkr,TA,Typ,None,Detchd,Unf,TA,Fa,Y,None,MnPrv,None,WD,Normal,80,6,6,4698,43,0,40.0
65.0,8125,0.0,0,0,702,702,702,779,0,1481,0,0,2,1,3,1,6,1,2,343,0,36,0,0,0,0,0,174000,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,Gable,CompShg,HdBoard,HdBoard,None,TA,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Gd,Y,SBrkr,TA,Typ,TA,Attchd,Fin,TA,TA,Y,None,None,None,WD,Normal,60,6,5,4547,27,26,27.0
80.0,10400,189.0,0,0,1090,1090,1370,0,0,1370,0,0,2,0,3,1,6,1,2,479,0,0,0,0,0,0,0,152000,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,Gd,TA,No,Unf,Unf,GasA,TA,Y,SBrkr,TA,Typ,TA,Attchd,RFn,TA,TA,Y,None,MnPrv,None,WD,Family,20,7,5,4455,45,0,45.0
75.0,11625,0.0,841,0,198,1039,1039,0,0,1039,1,0,1,1,3,1,6,0,2,504,0,0,0,0,0,0,0,131500,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,2fmCon,1Story,Hip,CompShg,Plywood,HdBoard,None,TA,TA,PConc,TA,TA,Mn,BLQ,Unf,GasA,Ex,Y,SBrkr,TA,Typ,None,Attchd,Unf,TA,TA,Y,None,None,None,WD,Normal,190,5,4,4151,56,0,56.0
81.0,9672,0.0,338,0,702,1040,1097,0,0,1097,0,0,2,0,3,1,6,0,2,480,0,0,0,0,0,0,0,152000,RL,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,SawyerW,Norm,Norm,1Fam,1Story,Hip,CompShg,HdBoard,Plywood,None,TA,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,None,Attchd,Unf,TA,TA,Y,None,GdPrv,None,WD,Normal,20,6,5,4121,37,36,35.0
70.0,7931,0.0,1148,0,0,1148,1148,0,0,1148,1,0,1,0,3,1,6,0,1,672,0,0,0,0,0,0,0,132500,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Hip,CompShg,BrkFace,Plywood,None,TA,TA,CBlock,TA,TA,No,BLQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,None,Attchd,Unf,TA,TA,Y,None,GdPrv,None,WD,Normal,20,5,5,4425,62,0,62.0
72.0,8640,0.0,0,0,1372,1372,1372,0,0,1372,0,0,2,0,3,1,6,0,2,529,0,140,0,0,0,0,0,250580,FV,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Ex,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,None,Attchd,Fin,TA,TA,Y,None,None,None,New,Partial,20,7,5,4851,14,13,13.0
0.0,8750,76.0,828,0,174,1002,1002,0,0,1002,1,0,1,0,3,1,5,0,2,902,0,0,0,0,0,0,0,148500,RL,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,BrkFace,TA,TA,CBlock,TA,TA,No,BLQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,None,Detchd,Unf,TA,TA,Y,None,MnPrv,None,WD,Normal,20,5,6,4394,51,0,48.0
67.0,10656,274.0,0,0,1638,1638,1646,0,0,1646,0,0,2,0,3,1,6,1,3,870,192,80,0,0,0,0,0,248900,RL,Pave,None,IR1,HLS,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,Stone,Gd,TA,PConc,Gd,TA,Av,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,RFn,TA,TA,Y,None,None,None,New,Partial,20,8,5,5033,15,14,14.0
85.0,6970,0.0,932,0,108,1040,1120,0,0,1120,1,0,1,1,3,1,5,0,2,544,168,0,0,0,0,0,400,129000,RL,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,TA,TA,CBlock,TA,TA,No,ALQ,Unf,GasA,TA,Y,SBrkr,Fa,Typ,None,Attchd,RFn,TA,TA,Y,None,None,Shed,WD,Normal,20,4,5,5217,60,0,60.0
0.0,14762,0.0,0,0,0,0,1547,720,53,2320,0,0,2,0,2,1,7,1,2,672,120,144,0,0,0,0,0,169000,RL,Pave,None,IR2,Lvl,AllPub,Corner,Gtl,Gilbert,Feedr,Norm,1Fam,2Story,Gable,CompShg,Plywood,Plywood,None,TA,TA,Slab,None,None,None,None,None,GasA,Gd,Y,SBrkr,TA,Typ,TA,Attchd,Unf,TA,TA,P,None,None,None,WD,Normal,60,5,6,5582,73,71,42.0
80.0,9938,246.0,750,0,300,1050,1062,887,0,1949,1,0,2,1,3,1,8,1,2,574,156,90,0,0,0,0,0,236000,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,Gable,CompShg,MetalSd,MetalSd,BrkFace,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,TA,Attchd,Fin,TA,TA,Y,None,GdPrv,None,WD,Normal,60,7,5,4090,28,27,28.0
60.0,6600,0.0,0,0,894,894,894,0,0,894,0,0,1,0,2,1,5,0,1,308,0,0,0,0,0,0,0,109500,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,PosN,Norm,1Fam,1Story,Hip,CompShg,MetalSd,MetalSd,None,TA,TA,CBlock,TA,TA,No,Unf,Unf,GasA,Gd,N,SBrkr,TA,Typ,None,Detchd,Unf,TA,TA,Y,None,None,None,WD,Normal,20,5,5,4394,59,0,59.0
70.0,8750,116.0,505,0,299,804,804,878,0,1682,0,0,2,1,3,1,7,0,2,523,0,77,0,0,0,0,0,200500,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,TA,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,None,Attchd,RFn,TA,TA,Y,None,None,None,WD,Normal,60,6,5,4090,23,0,23.0
74.0,8892,0.0,0,0,105,105,910,0,0,910,0,0,1,0,3,1,5,0,2,414,196,0,150,0,0,0,0,116000,RL,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,WdShing,Wd Shng,None,Gd,TA,Stone,TA,TA,Av,Unf,Unf,GasA,Gd,Y,SBrkr,Gd,Typ,None,Attchd,Unf,TA,TA,Y,None,GdWo,None,WD,Normal,20,5,7,4698,68,25,68.0
52.0,5720,0.0,0,0,676,676,676,455,0,1131,0,0,1,1,3,1,5,0,1,200,26,0,0,0,0,0,0,66500,RM,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,CBlock,TA,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,TA,Typ,None,Detchd,Unf,TA,TA,Y,None,None,None,WD,Abnorml,50,5,6,4394,80,71,80.0
94.0,25286,0.0,633,0,431,1064,1040,0,0,1040,1,0,1,0,3,1,5,0,2,648,0,0,0,0,0,0,0,132250,RL,Pave,None,Reg,HLS,AllPub,Inside,Mod,Mitchel,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,Plywood,None,TA,TA,PConc,TA,TA,Gd,ALQ,Unf,GasA,Gd,Y,SBrkr,TA,Typ,None,Attchd,Unf,TA,TA,Y,None,None,None,WD,Normal,20,4,5,5337,58,0,58.0
74.0,8834,216.0,1170,0,292,1462,1462,762,0,2224,1,0,2,1,4,1,10,1,3,738,184,0,0,0,0,0,0,350000,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,Hip,CompShg,VinylSd,VinylSd,Stone,Gd,TA,PConc,Ex,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Ex,Typ,Gd,Attchd,Fin,TA,TA,Y,None,None,None,WD,Normal,60,9,5,4455,17,16,17.0
88.0,11782,0.0,899,0,210,1109,1155,0,0,1155,1,0,1,0,3,1,6,0,2,576,192,0,0,0,0,0,400,148000,RL,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,SFoyer,Gable,CompShg,HdBoard,HdBoard,None,TA,TA,CBlock,TA,TA,Av,ALQ,Unf,GasA,TA,Y,SBrkr,Gd,Min2,None,Detchd,Unf,TA,TA,Y,None,MnPrv,Shed,WD,Normal,85,5,7,4090,60,26,34.0
0.0,7000,90.0,646,0,218,864,864,0,0,864,1,0,1,0,3,1,6,0,1,336,0,0,0,0,0,0,0,136500,RL,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,Gd,CBlock,TA,TA,No,ALQ,Unf,GasA,Ex,Y,SBrkr,TA,Typ,None,Attchd,Unf,TA,TA,Y,None,GdWo,None,WD,Normal,20,5,8,4425,43,16,43.0
