SalePrice,LotFrontage,LotArea,MasVnrArea,BsmtFinSF1,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,FullBath,HalfBath,BedroomAbvGr,TotRmsAbvGrd,Fireplaces,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,MiscVal,MSZoning,Alley,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,BldgType,HouseStyle,RoofStyle,Exterior1st,Exterior2nd,MasVnrType,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,Heating,HeatingQC,CentralAir,Electrical,KitchenQual,Functional,FireplaceQu,GarageType,GarageFinish,GarageQual,GarageCond,PavedDrive,Fence,MiscFeature,SaleType,SaleCondition,MSSubClass,OverallQual,OverallCond,House_Age,Remod_Age,Garage_Age
135500,75.0,9750,0.0,400,100,980,980,0,980,0,2,0,3,6,0,1,384,68,0,0,RL,None,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,SLvl,Gable,VinylSd,VinylSd,None,TA,TA,PConc,TA,TA,Av,ALQ,Rec,GasA,Gd,Y,SBrkr,TA,Typ,None,Attchd,Fin,TA,TA,Y,None,None,WD,Normal,80,5,5,54,0,54.0
181000,78.0,10140,99.0,663,0,1040,1309,0,1309,1,1,1,3,5,1,2,484,265,0,0,RL,None,Reg,Lvl,Inside,Gtl,NWAmes,Norm,1Fam,1Story,Hip,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,No,ALQ,LwQ,GasA,Fa,Y,SBrkr,Gd,Typ,Fa,Attchd,RFn,TA,TA,Y,GdPrv,None,WD,Normal,20,6,6,47,22,47.0
144500,0.0,4438,169.0,662,186,848,848,0,848,1,1,0,1,4,1,2,420,140,0,0,RM,None,Reg,Lvl,Inside,Gtl,CollgCr,Norm,TwnhsE,1Story,Gable,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Gd,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,Fin,TA,TA,Y,None,None,ConLD,Normal,120,6,5,17,0,17.0
55993,66.0,8712,0.0,0,540,540,1044,0,1044,0,1,0,2,4,0,2,504,0,0,54,C (all),None,Reg,Bnk,Inside,Mod,IDOTRR,Norm,1Fam,1Story,Hip,Wd Sdng,Wd Sdng,None,Fa,TA,CBlock,TA,TA,Av,Unf,Unf,GasA,TA,N,FuseA,Fa,Typ,None,Basment,Unf,TA,TA,N,None,Shed,WD,Alloca,20,5,5,69,0,69.0
116000,45.0,8248,0.0,0,686,686,686,564,1250,0,1,1,3,7,0,1,280,207,0,0,RL,Grvl,Reg,Lvl,Inside,Gtl,Edwards,Norm,1Fam,1.5Fin,Gable,Stucco,Stucco,None,TA,TA,BrkTil,TA,TA,No,Unf,Unf,GasW,Gd,Y,SBrkr,Fa,Typ,None,Detchd,Unf,TA,TA,P,None,None,WD,Normal,50,5,7,103,71,66.0
224900,48.0,12137,442.0,0,1649,1649,1661,0,1661,0,2,0,3,6,0,2,598,0,34,0,RL,None,IR2,Lvl,CulDSac,Gtl,CollgCr,Norm,1Fam,1Story,Gable,VinylSd,VinylSd,BrkFace,TA,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,None,Attchd,RFn,TA,TA,Y,None,None,WD,Normal,20,7,5,23,0,23.0
137000,0.0,11425,0.0,486,522,1008,1008,0,1008,0,1,0,2,4,1,1,275,0,0,0,RL,None,IR1,Lvl,Corner,Gtl,NAmes,Norm,1Fam,1Story,Gable,BrkFace,BrkFace,None,TA,TA,CBlock,TA,TA,No,BLQ,Unf,GasA,Gd,Y,SBrkr,TA,Typ,Gd,Attchd,RFn,TA,TA,Y,None,None,WD,Normal,20,5,6,67,0,67.0
271000,0.0,13265,148.0,1218,350,1568,1689,0,1689,1,2,0,3,7,2,3,857,150,59,0,RL,None,IR1,Lvl,CulDSac,Gtl,Mitchel,Norm,1Fam,1Story,Hip,CemntBd,CmentBd,BrkFace,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,RFn,TA,TA,Y,None,None,WD,Normal,20,8,5,19,0,19.0
155000,80.0,8816,80.0,504,506,1010,1052,0,1052,1,1,0,3,6,0,2,440,0,0,0,RL,None,Reg,Lvl,Inside,Gtl,ClearCr,Norm,1Fam,SLvl,Gable,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,Av,GLQ,Unf,GasA,Gd,Y,SBrkr,TA,Typ,None,Attchd,Unf,TA,TA,Y,MnPrv,None,WD,Normal,80,6,7,50,0,50.0
224000,44.0,6371,128.0,733,625,1358,1358,0,1358,1,2,0,2,6,1,2,484,192,35,0,RL,None,IR1,Lvl,Inside,Gtl,NridgHt,Norm,TwnhsE,1Story,Gable,VinylSd,VinylSd,Stone,Gd,TA,PConc,Gd,TA,Mn,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,RFn,TA,TA,Y,None,None,New,Partial,120,7,5,12,11,11.0
183000,72.0,7226,0.0,0,798,798,798,842,1640,0,2,1,3,6,0,2,595,0,45,0,RL,None,IR1,Lvl,CulDSac,Gtl,CollgCr,Norm,1Fam,2Story,Gable,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,None,Attchd,RFn,TA,TA,Y,None,None,WD,Normal,60,7,5,18,0,18.0
93000,60.0,6000,0.0,0,936,936,936,0,936,0,1,0,2,4,0,2,576,0,32,0,RM,Pave,Reg,Bnk,Inside,Mod,OldTown,Norm,2fmCon,1Story,Gable,MetalSd,MetalSd,None,Fa,TA,CBlock,Fa,TA,No,Unf,Unf,GasA,TA,N,SBrkr,TA,Min2,None,Detchd,Unf,TA,TA,Y,None,None,WD,Normal,20,4,4,68,0,47.0
225000,0.0,12394,0.0,0,847,847,847,886,1733,0,2,1,3,7,1,2,433,100,48,0,RL,None,IR1,Lvl,Corner,Gtl,Gilbert,Norm,1Fam,2Story,Gable,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,Gd,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,BuiltIn,Fin,TA,TA,Y,None,None,WD,Family,60,7,5,18,0,18.0
139500,60.0,9900,0.0,0,778,778,944,545,1489,0,2,0,3,7,1,1,240,335,0,0,RL,None,Reg,Lvl,Inside,Gtl,SWISU,Norm,1Fam,1.5Fin,Gable,VinylSd,VinylSd,None,TA,TA,BrkTil,TA,TA,No,Unf,Unf,GasA,TA,Y,SBrkr,TA,Typ,Gd,Detchd,Unf,TA,TA,Y,GdWo,None,WD,Normal,50,6,7,81,71,81.0
232600,81.0,11216,0.0,0,1489,1489,1489,0,1489,0,2,0,3,7,1,2,776,0,140,0,FV,None,Reg,Lvl,Inside,Gtl,Somerst,Norm,1Fam,1Story,Gable,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,Gd,No,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,RFn,TA,TA,Y,None,None,New,Partial,20,8,5,15,0,15.0
109500,50.0,6130,0.0,784,0,784,784,0,784,1,1,0,2,5,0,0,0,0,0,0,RM,None,Reg,Lvl,Inside,Gtl,BrkSide,Norm,1Fam,1.5Unf,Gable,MetalSd,MetalSd,None,TA,TA,BrkTil,TA,TA,No,ALQ,Unf,GasA,Gd,Y,SBrkr,Gd,Typ,None,None,None,None,None,Y,None,None,WD,Normal,45,5,6,97,71,0.0
189000,65.0,8529,0.0,20,1434,1454,1434,0,1434,0,2,0,3,6,1,2,527,290,39,0,RL,None,IR1,Lvl,Inside,Gtl,SawyerW,Norm,1Fam,1Story,Gable,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,TA,Attchd,RFn,TA,TA,Y,None,None,WD,Normal,20,7,5,20,0,20.0
147400,24.0,2544,0.0,0,600,600,520,623,1223,0,2,1,2,4,0,2,480,0,166,0,FV,Pave,Reg,Lvl,Inside,Gtl,Somerst,Norm,Twnhs,2Story,Gable,MetalSd,MetalSd,None,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,None,Detchd,RFn,TA,TA,Y,None,None,WD,Normal,160,7,5,16,0,16.0
151000,30.0,3180,0.0,0,600,600,520,600,1200,0,2,1,2,4,0,2,480,0,166,0,FV,Pave,Reg,Lvl,Inside,Gtl,Somerst,Norm,TwnhsE,2Story,Gable,MetalSd,MetalSd,None,TA,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,None,Detchd,RFn,TA,TA,Y,None,None,WD,Normal,160,7,5,16,0,16.0
237000,44.0,9548,223.0,483,458,941,941,888,1829,1,2,1,3,7,1,2,613,192,39,0,RL,None,IR1,Lvl,CulDSac,Gtl,CollgCr,Norm,1Fam,2Story,Gable,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,TA,Attchd,RFn,TA,TA,Y,None,None,WD,Normal,60,7,6,18,0,18.0
167000,100.0,10004,180.0,196,975,1516,1516,0,1516,0,1,1,3,6,0,2,472,0,0,0,RL,None,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,Gable,HdBoard,Plywood,BrkFace,TA,TA,CBlock,TA,TA,No,Rec,BLQ,GasA,TA,Y,SBrkr,TA,Typ,None,Attchd,RFn,TA,TA,Y,None,None,WD,Normal,20,6,6,57,0,57.0
139950,75.0,7875,136.0,572,572,1144,1144,0,1144,1,1,0,3,6,0,2,456,0,0,0,RL,None,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,Gable,VinylSd,VinylSd,BrkFace,TA,TA,CBlock,TA,TA,No,Rec,Unf,GasA,Gd,Y,SBrkr,TA,Typ,None,Attchd,Unf,TA,TA,Y,GdWo,None,WD,Normal,20,5,6,60,0,60.0
128000,60.0,9600,0.0,442,625,1067,1067,0,1067,0,2,0,2,4,0,2,436,290,0,0,RL,None,Reg,Lvl,Inside,Gtl,Sawyer,Norm,1Fam,1Story,Gable,VinylSd,HdBoard,None,TA,TA,CBlock,Gd,TA,No,BLQ,Unf,GasA,TA,Y,SBrkr,Gd,Min2,None,Attchd,Unf,TA,TA,Y,None,None,WD,Normal,20,4,7,71,26,25.0
100000,21.0,1680,158.0,330,153,483,483,504,987,1,1,1,2,5,0,1,264,0,0,0,RM,None,Reg,Lvl,Inside,Gtl,BrDale,Norm,Twnhs,2Story,Gable,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,No,BLQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,None,Detchd,Unf,TA,TA,Y,None,None,WD,Normal,160,6,5,48,0,48.0
144000,75.0,9525,0.0,0,1099,1099,1099,0,1099,0,1,1,3,6,0,1,352,278,0,0,RL,None,Reg,Lvl,Inside,Gtl,CollgCr,Norm,1Fam,1Story,Gable,VinylSd,VinylSd,None,TA,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,None,Attchd,Unf,TA,TA,Y,None,None,WD,Normal,20,5,6,26,15,22.0
130500,70.0,11767,0.0,352,416,768,768,432,1200,0,1,0,3,6,0,1,240,0,0,0,RL,None,Reg,Lvl,Inside,Gtl,Edwards,Norm,1Fam,1.5Fin,Gable,MetalSd,MetalSd,None,TA,TA,CBlock,TA,TA,No,BLQ,Unf,GasA,Ex,Y,SBrkr,TA,Typ,None,Detchd,Unf,TA,TA,Y,None,None,WD,Normal,50,5,6,75,26,75.0
157500,60.0,10440,0.0,0,650,650,958,581,1539,0,2,0,3,8,1,2,686,70,78,0,RM,Grvl,Reg,Lvl,Inside,Gtl,OldTown,Norm,1Fam,2Story,Gable,MetalSd,MetalSd,None,TA,TA,PConc,TA,TA,No,Unf,Unf,GasA,Gd,Y,SBrkr,Gd,Typ,Po,Detchd,Unf,Gd,TA,P,None,None,WD,Normal,70,5,8,117,19,38.0
141000,80.0,8000,0.0,0,1800,1800,1800,0,1800,0,2,0,6,10,0,0,0,0,0,0,RL,None,Reg,Lvl,Corner,Gtl,NAmes,Artery,Duplex,1Story,Gable,BrkFace,BrkFace,None,TA,TA,CBlock,TA,TA,No,Unf,Unf,GasA,Ex,N,SBrkr,TA,Typ,None,None,None,None,None,Y,None,None,WD,Normal,90,5,4,60,0,0.0
153900,100.0,12665,0.0,0,876,876,876,540,1416,0,1,1,4,7,1,3,720,418,0,0,RM,Grvl,IR1,Lvl,Inside,Gtl,OldTown,Artery,1Fam,1.5Fin,Gable,Wd Sdng,Wd Sdng,None,TA,TA,BrkTil,TA,TA,Mn,Unf,Unf,GasA,Gd,Y,SBrkr,TA,Typ,Gd,Detchd,Unf,TA,TA,Y,None,None,WD,Normal,50,5,8,106,71,72.0
171000,0.0,16647,0.0,1390,0,1390,1701,0,1701,1,2,0,3,6,2,2,611,0,0,0,RL,None,IR1,Lvl,CulDSac,Gtl,Sawyer,RRAe,1Fam,SFoyer,Gable,HdBoard,HdBoard,None,TA,TA,CBlock,Gd,TA,Gd,ALQ,Unf,GasA,TA,Y,SBrkr,TA,Min2,TA,Basment,Fin,TA,TA,Y,None,None,WD,Normal,85,5,5,46,40,46.0
213000,75.0,9317,137.0,513,227,740,1006,769,1775,1,2,1,3,7,1,2,425,234,72,0,RL,None,Reg,Lvl,Inside,Gtl,SawyerW,Norm,1Fam,2Story,Gable,HdBoard,HdBoard,BrkFace,Gd,TA,PConc,Gd,TA,No,ALQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,TA,Attchd,Unf,TA,TA,Y,None,None,WD,Normal,60,7,5,28,0,28.0
133500,36.0,15523,0.0,460,404,864,864,0,864,1,1,0,3,5,1,1,338,0,0,0,RL,None,IR1,Lvl,CulDSac,Gtl,CollgCr,Norm,1Fam,1Story,Gable,HdBoard,Plywood,None,TA,TA,CBlock,TA,TA,Av,BLQ,Unf,GasA,Ex,Y,SBrkr,TA,Typ,Fa,Attchd,Unf,TA,TA,Y,None,None,WD,Normal,20,5,6,49,0,49.0
187000,80.0,9600,360.0,0,528,528,1094,761,1855,0,2,1,3,7,1,2,512,113,100,0,RL,None,Reg,Lvl,FR2,Gtl,Veenker,Feedr,1Fam,SLvl,Hip,Plywood,Plywood,BrkFace,Gd,Gd,CBlock,TA,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,TA,Typ,TA,Attchd,RFn,TA,TA,Y,None,None,WD,Normal,80,6,7,45,27,45.0
131500,36.0,4435,170.0,659,189,848,848,0,848,1,1,0,1,3,0,2,420,140,0,0,RM,None,Reg,Lvl,Inside,Gtl,CollgCr,Norm,TwnhsE,1Story,Gable,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,None,Attchd,Fin,TA,TA,Y,None,None,WD,Normal,120,6,5,18,0,18.0
215000,0.0,3196,40.0,0,1273,1273,1456,0,1456,0,2,0,2,7,1,2,400,143,20,0,RL,None,Reg,Lvl,Inside,Gtl,Blmngtn,Norm,TwnhsE,1Story,Gable,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Gd,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,TA,Attchd,Fin,TA,TA,Y,None,None,WD,Normal,120,8,5,18,0,18.0
164000,53.0,7128,0.0,364,554,918,918,728,1646,0,2,0,4,7,2,1,240,0,0,0,RL,None,Reg,Lvl,Inside,Gtl,Crawfor,Norm,1Fam,2.5Unf,Gable,MetalSd,MetalSd,None,TA,Gd,CBlock,TA,TA,No,Rec,Unf,GasA,Gd,Y,SBrkr,TA,Typ,Gd,Detchd,Unf,TA,TA,Y,MnPrv,None,WD,Normal,75,7,5,80,71,80.0
158000,0.0,12095,115.0,564,563,1127,1445,0,1445,0,1,1,3,7,1,2,645,180,0,0,RL,None,IR1,Lvl,Corner,Gtl,NAmes,Norm,1Fam,SLvl,Gable,MetalSd,HdBoard,BrkFace,TA,Gd,CBlock,TA,TA,Gd,Rec,Unf,GasA,TA,Y,SBrkr,TA,Typ,Fa,Attchd,RFn,TA,TA,Y,MnPrv,None,WD,Normal,80,6,6,57,0,57.0
127000,0.0,6897,0.0,659,381,1040,1040,0,1040,1,1,1,3,6,0,1,260,0,104,0,RL,None,IR1,Lvl,Corner,Gtl,Sawyer,Norm,1Fam,1Story,Gable,HdBoard,HdBoard,None,TA,Gd,CBlock,TA,TA,No,ALQ,Unf,GasA,Ex,Y,SBrkr,TA,Typ,None,Detchd,Unf,TA,TA,Y,None,None,WD,Normal,20,5,8,59,11,59.0
147000,0.0,10970,0.0,505,0,940,1026,0,1026,1,1,0,3,5,0,2,576,0,0,0,RL,None,IR1,Low,Inside,Mod,CollgCr,Norm,1Fam,SLvl,Gable,Plywood,HdBoard,None,TA,TA,CBlock,Gd,Gd,Gd,GLQ,LwQ,GasA,TA,Y,SBrkr,TA,Typ,None,Detchd,Unf,TA,Fa,Y,MnPrv,None,WD,Normal,80,6,6,43,0,40.0
174000,65.0,8125,0.0,0,702,702,702,779,1481,0,2,1,3,6,1,2,343,0,36,0,RL,None,Reg,Lvl,Inside,Gtl,Gilbert,Norm,1Fam,2Story,Gable,HdBoard,HdBoard,None,TA,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Gd,Y,SBrkr,TA,Typ,TA,Attchd,Fin,TA,TA,Y,None,None,WD,Normal,60,6,5,27,26,27.0
152000,80.0,10400,189.0,0,1090,1090,1370,0,1370,0,2,0,3,6,1,2,479,0,0,0,RL,None,Reg,Lvl,Inside,Gtl,NWAmes,Norm,1Fam,1Story,Gable,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,Gd,TA,No,Unf,Unf,GasA,TA,Y,SBrkr,TA,Typ,TA,Attchd,RFn,TA,TA,Y,MnPrv,None,WD,Family,20,7,5,45,0,45.0
131500,75.0,11625,0.0,841,198,1039,1039,0,1039,1,1,1,3,6,0,2,504,0,0,0,RL,None,Reg,Lvl,Inside,Gtl,Sawyer,Norm,2fmCon,1Story,Hip,Plywood,HdBoard,None,TA,TA,PConc,TA,TA,Mn,BLQ,Unf,GasA,Ex,Y,SBrkr,TA,Typ,None,Attchd,Unf,TA,TA,Y,None,None,WD,Normal,190,5,4,56,0,56.0
152000,81.0,9672,0.0,338,702,1040,1097,0,1097,0,2,0,3,6,0,2,480,0,0,0,RL,None,Reg,Lvl,Corner,Gtl,SawyerW,Norm,1Fam,1Story,Hip,HdBoard,Plywood,None,TA,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,None,Attchd,Unf,TA,TA,Y,GdPrv,None,WD,Normal,20,6,5,37,36,35.0
132500,70.0,7931,0.0,1148,0,1148,1148,0,1148,1,1,0,3,6,0,1,672,0,0,0,RL,None,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,Hip,BrkFace,Plywood,None,TA,TA,CBlock,TA,TA,No,BLQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,None,Attchd,Unf,TA,TA,Y,GdPrv,None,WD,Normal,20,5,5,62,0,62.0
250580,72.0,8640,0.0,0,1372,1372,1372,0,1372,0,2,0,3,6,0,2,529,0,140,0,FV,None,Reg,Lvl,Inside,Gtl,Somerst,Norm,1Fam,1Story,Gable,VinylSd,VinylSd,None,Gd,TA,PConc,Ex,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,None,Attchd,Fin,TA,TA,Y,None,None,New,Partial,20,7,5,14,13,13.0
148500,0.0,8750,76.0,828,174,1002,1002,0,1002,1,1,0,3,5,0,2,902,0,0,0,RL,None,IR1,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,Gable,MetalSd,MetalSd,BrkFace,TA,TA,CBlock,TA,TA,No,BLQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,None,Detchd,Unf,TA,TA,Y,MnPrv,None,WD,Normal,20,5,6,51,0,48.0
248900,67.0,10656,274.0,0,1638,1638,1646,0,1646,0,2,0,3,6,1,3,870,192,80,0,RL,None,IR1,HLS,Inside,Gtl,Timber,Norm,1Fam,1Story,Gable,VinylSd,VinylSd,Stone,Gd,TA,PConc,Gd,TA,Av,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,RFn,TA,TA,Y,None,None,New,Partial,20,8,5,15,14,14.0
129000,85.0,6970,0.0,932,108,1040,1120,0,1120,1,1,1,3,5,0,2,544,168,0,400,RL,None,Reg,Lvl,Corner,Gtl,Sawyer,Feedr,1Fam,1Story,Gable,VinylSd,VinylSd,None,TA,TA,CBlock,TA,TA,No,ALQ,Unf,GasA,TA,Y,SBrkr,Fa,Typ,None,Attchd,RFn,TA,TA,Y,None,Shed,WD,Normal,20,4,5,60,0,60.0
169000,0.0,14762,0.0,0,0,0,1547,720,2320,0,2,0,2,7,1,2,672,120,144,0,RL,None,IR2,Lvl,Corner,Gtl,Gilbert,Feedr,1Fam,2Story,Gable,Plywood,Plywood,None,TA,TA,Slab,None,None,None,None,None,GasA,Gd,Y,SBrkr,TA,Typ,TA,Attchd,Unf,TA,TA,P,None,None,WD,Normal,60,5,6,73,71,42.0
236000,80.0,9938,246.0,750,300,1050,1062,887,1949,1,2,1,3,8,1,2,574,156,90,0,RL,None,Reg,Lvl,Inside,Gtl,SawyerW,Norm,1Fam,2Story,Gable,MetalSd,MetalSd,BrkFace,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,TA,Attchd,Fin,TA,TA,Y,GdPrv,None,WD,Normal,60,7,5,28,27,28.0
109500,60.0,6600,0.0,0,894,894,894,0,894,0,1,0,2,5,0,1,308,0,0,0,RL,None,Reg,Lvl,Inside,Gtl,NAmes,PosN,1Fam,1Story,Hip,MetalSd,MetalSd,None,TA,TA,CBlock,TA,TA,No,Unf,Unf,GasA,Gd,N,SBrkr,TA,Typ,None,Detchd,Unf,TA,TA,Y,None,None,WD,Normal,20,5,5,59,0,59.0
200500,70.0,8750,116.0,505,299,804,804,878,1682,0,2,1,3,7,0,2,523,0,77,0,RL,None,Reg,Lvl,Inside,Gtl,CollgCr,Norm,1Fam,2Story,Gable,VinylSd,VinylSd,BrkFace,TA,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,None,Attchd,RFn,TA,TA,Y,None,None,WD,Normal,60,6,5,23,0,23.0
116000,74.0,8892,0.0,0,105,105,910,0,910,0,1,0,3,5,0,2,414,196,0,0,RL,None,Reg,Lvl,Corner,Gtl,NAmes,Norm,1Fam,1Story,Gable,WdShing,Wd Shng,None,Gd,TA,Stone,TA,TA,Av,Unf,Unf,GasA,Gd,Y,SBrkr,Gd,Typ,None,Attchd,Unf,TA,TA,Y,GdWo,None,WD,Normal,20,5,7,68,25,68.0
66500,52.0,5720,0.0,0,676,676,676,455,1131,0,1,1,3,5,0,1,200,26,0,0,RM,None,Reg,Lvl,Inside,Gtl,OldTown,Artery,1Fam,1.5Fin,Gable,Wd Sdng,Wd Sdng,None,TA,TA,CBlock,TA,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,TA,Typ,None,Detchd,Unf,TA,TA,Y,None,None,WD,Abnorml,50,5,6,80,71,80.0
132250,94.0,25286,0.0,633,431,1064,1040,0,1040,1,1,0,3,5,0,2,648,0,0,0,RL,None,Reg,HLS,Inside,Mod,Mitchel,Norm,1Fam,1Story,Gable,HdBoard,Plywood,None,TA,TA,PConc,TA,TA,Gd,ALQ,Unf,GasA,Gd,Y,SBrkr,TA,Typ,None,Attchd,Unf,TA,TA,Y,None,None,WD,Normal,20,4,5,58,0,58.0
350000,74.0,8834,216.0,1170,292,1462,1462,762,2224,1,2,1,4,10,1,3,738,184,0,0,RL,None,Reg,Lvl,Inside,Gtl,NridgHt,Norm,1Fam,2Story,Hip,VinylSd,VinylSd,Stone,Gd,TA,PConc,Ex,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Ex,Typ,Gd,Attchd,Fin,TA,TA,Y,None,None,WD,Normal,60,9,5,17,16,17.0
148000,88.0,11782,0.0,899,210,1109,1155,0,1155,1,1,0,3,6,0,2,576,192,0,400,RL,None,IR1,Lvl,Inside,Gtl,Sawyer,Norm,1Fam,SFoyer,Gable,HdBoard,HdBoard,None,TA,TA,CBlock,TA,TA,Av,ALQ,Unf,GasA,TA,Y,SBrkr,Gd,Min2,None,Detchd,Unf,TA,TA,Y,MnPrv,Shed,WD,Normal,85,5,7,60,26,34.0
136500,0.0,7000,90.0,646,218,864,864,0,864,1,1,0,3,6,0,1,336,0,0,0,RL,None,IR1,Lvl,CulDSac,Gtl,CollgCr,Norm,1Fam,1Story,Gable,VinylSd,VinylSd,BrkFace,Gd,Gd,CBlock,TA,TA,No,ALQ,Unf,GasA,Ex,Y,SBrkr,TA,Typ,None,Attchd,Unf,TA,TA,Y,GdWo,None,WD,Normal,20,5,8,43,16,43.0
157000,60.0,7024,0.0,980,110,1090,1090,0,1090,1,1,1,2,5,0,2,450,0,49,0,RL,None,Reg,Lvl,Inside,Gtl,Edwards,Norm,1Fam,1Story,Gable,VinylSd,VinylSd,None,TA,TA,PConc,Ex,Gd,No,ALQ,Unf,GasA,Gd,Y,SBrkr,TA,Typ,None,Attchd,Fin,TA,TA,Y,None,None,WD,Normal,20,5,5,16,15,16.0
187500,44.0,13758,117.0,902,254,1156,1187,530,1717,0,2,1,3,7,1,2,400,168,36,0,RL,None,IR1,Lvl,CulDSac,Gtl,Timber,Norm,1Fam,1.5Fin,Gable,HdBoard,HdBoard,BrkFace,Gd,Gd,CBlock,Gd,TA,Mn,LwQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,TA,Attchd,RFn,TA,TA,Y,None,None,WD,Normal,50,7,5,31,30,31.0
178000,0.0,9636,0.0,0,808,808,808,785,1593,0,2,1,3,7,1,2,389,342,40,0,RL,None,IR1,Lvl,Corner,Gtl,Gilbert,Norm,1Fam,2Story,Gable,VinylSd,VinylSd,None,TA,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Gd,Y,SBrkr,TA,Typ,TA,BuiltIn,RFn,TA,TA,Y,MnPrv,None,WD,Normal,60,6,5,29,28,28.0
100000,65.0,7150,60.0,432,460,892,892,0,892,0,1,0,3,5,0,1,288,0,0,0,RL,None,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,Gable,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,No,BLQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,None,Attchd,RFn,TA,TA,Y,GdWo,None,WD,Normal,20,5,5,54,0,54.0
328900,50.0,5119,60.0,1238,460,1698,1709,0,1709,1,2,0,2,5,1,2,506,97,65,0,FV,None,IR1,Lvl,CulDSac,Gtl,Somerst,Norm,TwnhsE,1Story,Gable,MetalSd,MetalSd,BrkFace,Gd,TA,PConc,Ex,TA,Av,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,TA,Attchd,Fin,TA,TA,Y,None,None,CWD,Abnorml,120,9,5,22,21,22.0
145000,70.0,8393,122.0,528,1098,1626,1712,0,1712,0,2,0,4,8,0,2,588,272,54,0,RL,None,Reg,Lvl,Corner,Gtl,NAmes,Norm,Duplex,1Story,Gable,MetalSd,MetalSd,BrkFace,TA,TA,CBlock,TA,TA,No,LwQ,Unf,GasA,Ex,Y,SBrkr,TA,Typ,None,Attchd,Fin,TA,TA,Y,None,None,WD,Family,90,5,5,62,16,16.0
